conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Klasifikasi,Keyword
1394459458126827520,Tue May 18 01:06:57 +0000 2021,0,@BiznetHome mau tanya klo untuk daerah Perumahan Harapan Indah Bekasi apa sudah masuk jangkauan Biznet?,1394459458126827520,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1394459458126827520,83820506,,Pertanyaan,?
1393310936312676352,Fri May 14 21:03:08 +0000 2021,0,Lagi lagi layanan @BiznetHome di Pekayon Bekasi pagi ini MATI / OFF sering banget layanan BIZNET seperti ini,1393310936312676352,,,in,,0,1,1,https://x.com/undefined/status/1393310936312676352,72277192,,Negatif,mati
1390649231141052417,Fri May 07 14:07:44 +0000 2021,0,@OnalShineOn Utk operasional Cabang Weekend Banking Tgl 08 Mei 2021area Bekasi: - KCP Bekasi Sentra Niaga Kalimalang Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet/ Bank Maspion) operasional pkl 10.30-14.00 waktu setempat. Tks~Dodi,1390669682496053250,,OnalShineOn,in,,0,1,0,https://x.com/undefined/status/1390669682496053250,2278761810,,Negatif,
1387382427220201478,Wed Apr 28 12:25:21 +0000 2021,0,anjing ni Biznet napa lemot mulu dah di daerah Bekasi lagi maen Apex pula -_-,1387382427220201478,,,in,,0,0,0,https://x.com/undefined/status/1387382427220201478,777818797101096960,,Negatif,lemot
1386310376782917633,Sun Apr 25 13:25:24 +0000 2021,0,Hai @BiznetHome apakah untuk area pekayon Bekasi Selatan sudah bisa menikmati akses internet dari biznet?,1386310376782917633,,,in,,0,1,0,https://x.com/undefined/status/1386310376782917633,47932130,,Negatif,mati
1385720961291284480,Sat Apr 24 00:23:40 +0000 2021,0,@xxrlyrly Halo Bpk/Ibu utk cabang live weekend banking yg beroperasional pd hari Sabtu tanggal 24 April 2021 wilayah Bekasi yaitu KCP Bekasi Sentra Niaga Kalimalang alamat Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet / (1),1385751255788658688,,xxrlyrly,in,,0,0,0,https://x.com/undefined/status/1385751255788658688,589600174,,Negatif,
1383278285509910532,Sat Apr 17 05:08:59 +0000 2021,0,@astiarif di Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet / Bank Maspion). Tks~Indi,1383286343204179978,,astiarif,in,,0,0,0,https://x.com/undefined/status/1383286343204179978,2278761810,,Negatif,
1382982834780983303,Fri Apr 16 09:05:01 +0000 2021,1,@GilangOzi Halo Bpk Gilang utk wilayah Bekasi dpt mengunjungi KC Bekasi Sentra Niaga Kalimalang Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet / Bank Maspion) Kota Bekasi (021) 8861711. Tks ~ Theo,1382983355457703936,,GilangOzi,in,,0,0,0,https://x.com/undefined/status/1382983355457703936,2278761810,,Negatif,
1382175632193323009,Wed Apr 14 03:35:24 +0000 2021,0,@BiznetHome haloooo biznet sya pelangan biznet sya mau pindah rumah ke bekasi gimna solusi terbaik nya saya akan pindah 2 minggu lagi.... Mohon solusi nya,1382175632193323009,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1382175632193323009,1372457087616249857,,Negatif,lag
1379019852258504704,Mon Apr 05 11:13:34 +0000 2021,0,@adellacemong @BiznetHome Rekomen ga Biznet del? lagi nyari² wifi buat dipasang buat nanti w tinggal di Bekasi nih.,1379029440550694915,,adellacemong,in,,0,2,0,https://x.com/undefined/status/1379029440550694915,137477395,,Negatif,lag
1378009806905073665,Sat Apr 03 01:52:53 +0000 2021,0,@BiznetHome Mau tanya apakah di daerah rumah saya jaringan biznet itu udah masuk? Rumah saya di Bekasi Selatan Jatiasih,1378163565626974208,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1378163565626974208,226155993,,Pertanyaan,?
1376163904187887624,Sun Mar 28 23:44:32 +0000 2021,1,@juancuks Hi @juancuks jangan khawatir yaa perluasan #BiznetFiber masih terus dilakukan bertahap. Kamu bisa cek detail cakupan dan perluasan jaringan Biznet di Bekasi pada link berikut https://t.co/zBPCaKoGNC . Thanks ^rri,1376319324856578049,,juancuks,in,,0,0,0,https://x.com/undefined/status/1376319324856578049,304822906,,Negatif,
1373898288437424128,Mon Mar 22 07:24:12 +0000 2021,0,@BiznetHome harga lebih tinggi dari provider wifi sebelumnya dipikir bakal lebih baik jaringannya taunya nggak kasian banget deh customer baru ini. nggak rekomen banget untuk pasang biznet khususnya daerah bekasi. jaringan nggak reliable,1373898288437424128,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1373898288437424128,75337412,,Positif,baik
1372028448315645958,Wed Mar 17 05:30:24 +0000 2021,0,@bimassanss WKWKWKWKWJ AAA PENGENN gue masih kota bekasi tp ga ke cover Biznet ,1372057711953600512,,babimangkal,in,,0,0,0,https://x.com/undefined/status/1372057711953600512,1133683284511084546,,Negatif,
1369972681999671303,Fri Mar 12 03:51:05 +0000 2021,0,@BiznetHome Min saya sdh pernah isi data spya biznet bisa masuk ke daerah jatiwaringin antilop bekasi. Tolong dong saya disini butuh internet stabil. Org rmh wfh semua Cc @jnkajnk di jatibening jg biznet blm ada,1370220778474545154,,BiznetHome,in,,0,0,1,https://x.com/undefined/status/1370220778474545154,59451766,,Positif,stabil
1368536482898534402,Sun Mar 07 12:45:12 +0000 2021,0,@kangbanuhar Mhn maaf Bpk Banu atas ketidaknyamanannya utk KCP Bekasi Bintara tidak beroperasional dan dialihkan ke KCP Bekasi Sentra Niaga Kalimalang alamat Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet / Bank Maspion) no tlpn (1),1368543254132617219,,kangbanuhar,in,,0,0,0,https://x.com/undefined/status/1368543254132617219,2278761810,,Negatif,
1366738483021115395,Tue Mar 02 13:13:41 +0000 2021,0,@BiznetHome tolong di perluas di daerah grand galaxy bekasi dong biar saya bisa pasang biznet butuh bgt nih krna WFH,1366738483021115395,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1366738483021115395,69570020,,Negatif,
1362730831870009344,Fri Feb 19 12:12:40 +0000 2021,0,@vietaneva Halo Ibu Revieta utk layanan weekend banking wilayah bekasi dpt mengunjungi KC Bekasi Sentra Niaga Kalimalang Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet / Bank Maspion) Kota Bekasi (021) 8861711. Tks ~ Theo,1362736858568945666,,vietaneva,in,,0,1,0,https://x.com/undefined/status/1362736858568945666,2278761810,,Negatif,
1361229071951171585,Mon Feb 15 08:21:15 +0000 2021,0,@BiznetHome halo admin. Mau tanya daerah perumnas 1 Kranji Bekasi Barat udh tercover jaringan biznet blm y?,1361229071951171585,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1361229071951171585,1296615693677338625,,Pertanyaan,?
1355450371481554946,Sat Jan 30 10:04:19 +0000 2021,1,@kiramayatu @FirstMediaCares Betul dari kemarin mati inetnya pas tagihan telat aja semangat nagih giliran gangguan cuman bisa maaf. Makin yakin pindah ISP lain biznet lagi ada promo di bekasi nih.,1355456803308331012,,kiramayatu,in,,0,0,0,https://x.com/undefined/status/1355456803308331012,555031476,,Promosi,promo
1352145423889174535,Thu Jan 21 06:46:05 +0000 2021,1,Biznet akan fokus pada perluasan jaringan di beberapa kota seperti Jakarta Depok Bekasi Tangerang Tangerang Selatan Surabaya dan Denpasar. https://t.co/r6zQmkad0l,1352145423889174535,,,in,,0,0,1,https://x.com/undefined/status/1352145423889174535,68930552,,Negatif,
1349318258713714691,Wed Jan 13 11:31:56 +0000 2021,0,Hallo biznet kapan mau masuk ke Bekasi khususon tambun,1349318258713714691,,,in,,0,0,0,https://x.com/undefined/status/1349318258713714691,142911803,,Negatif,
1347592901996384258,Fri Jan 08 17:15:59 +0000 2021,0,@BiznetHome biznet daerah Padurenan Bekasi apakah sedang ada gangguan?,1347592901996384258,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1347592901996384258,51726671,,Negatif,gangguan
1347524104618840066,Fri Jan 08 13:02:26 +0000 2021,1,@Gusonela Utk KC Bank Mandiri layanan weekend banking wilayah Bekasi: KCP Bekasi Sentra Niaga Kalimalang alamat Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet / Bank Maspion) no tlpn (021) 8861711 (1),1347529094838194176,,gusonela,in,,0,1,0,https://x.com/undefined/status/1347529094838194176,2278761810,,Negatif,
1346041419429937152,Mon Jan 04 10:30:57 +0000 2021,0,@BiznetHome min mau tanya apakah daerah pondok gede jatimakmur bekasi sudah terjangkau sinyal biznet?,1346041419429937152,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1346041419429937152,187503680,,Pertanyaan,?
1343211768361848832,Sun Dec 27 15:06:55 +0000 2020,0,jayalah @FirstMediaCares oops @BiznetHome https://t.co/vMhvviiHMF Sejumlah netizen mengeluhkan koneksi internet dari Biznet-nya mengalami gangguan. Mereka 'menyerbu' akun Twiter Biznet di @BiznetHome.,1343211768361848832,,,in,,0,0,0,https://x.com/undefined/status/1343211768361848832,813830598275932164,,Negatif,gangguan
1343210668774850560,Sun Dec 27 15:02:33 +0000 2020,4,Biznet angkat bicara soal jaringan internetnya di wilayah Bekasi yang dilaporkan padam. https://t.co/h0LQ6R71Gw,1343210668774850560,,,in,,0,0,4,https://x.com/undefined/status/1343210668774850560,135815019,,Negatif,
1343201806327803904,Sun Dec 27 14:27:20 +0000 2020,0,Tolong @BiznetHome @BiznetNetworks diberikan status gangguan biznet area Bekasi. Sudah 20 jam lebih namun CS tdk bisa memberikan info gangguan. Masa sih perush jaringan sebesar biznet tdk ada update utk CS agar bisa memberikan kejelasan gangguan dan prediksi penyelesaiannya.,1343201806327803904,,,in,,0,1,0,https://x.com/undefined/status/1343201806327803904,1409188742,,Negatif,gangguan
1343179358316290048,Sun Dec 27 12:58:08 +0000 2020,1,@BiznetHome maj sampe kapan internet area bekasi mati?? Telpon cs dr pagi sampe now jawabannya di tunggu 1-2 jam lagi... Udah berapa kali 1-2 jam... Kalk sampe jam 12 ga nyala beneran 24 jam mati inet.. dan ini jadi mati wifi terlama selama menggunakan biznet. Biasa ga selama ini,1343179358316290048,,BiznetHome,in,,0,0,0,https://x.com/undefined/status/1343179358316290048,1172109736411455488,,Negatif,mati
1343076359925481473,Sun Dec 27 06:08:52 +0000 2020,0,Biznet bekasi ngapa lagi elah,1343076359925481473,,,in,,0,0,0,https://x.com/undefined/status/1343076359925481473,1263686732366528513,,Negatif,lag
1343055262278676481,Sun Dec 27 04:45:01 +0000 2020,3,Sejumlah netizen mengeluhkan koneksi internet dari Biznet-nya mengalami gangguan. Mereka 'menyerbu' akun Twiter Biznet di @BiznetHome. https://t.co/0WkThjFwOZ,1343055262278676481,,,in,,3,0,0,https://x.com/undefined/status/1343055262278676481,135815019,,Negatif,gangguan
1343049990407655426,Sun Dec 27 04:24:05 +0000 2020,0,Koneksi Biznet di Bekasi Mati Pelanggan Teriak https://t.co/y2MZVvj0FF #inet dan kalo belon capek yuk baca berita lainnya di situs https://t.co/xeLAFysKe2 https://t.co/UUTW1JqnvP,1343049990407655426,https://pbs.twimg.com/media/EqN42VjW4AI49-U.jpg,,in,,0,0,0,https://x.com/undefined/status/1343049990407655426,1247169461611708422,,Negatif,mati
1343000406062899201,Sun Dec 27 01:07:03 +0000 2020,0,@BiznetHome biznet di pekayon bekasi selatan dari malem sampe pagi ini error lampu los dirouter kedip merah. Kenapa ya min?,1343000406062899201,,BiznetHome,in,,0,0,0,https://x.com/undefined/status/1343000406062899201,51017329,,Negatif,error
1342830577360072705,Sat Dec 26 13:52:12 +0000 2020,0,@BiznetHome min Biznethome iklan nya gencar sekali untuk Area Bekasi Kel. Jatiranggon kec. jatisampurna apakah sudah ada jaringan biznet? Terimakasih,1342830577360072705,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1342830577360072705,1334723759924625408,,Pertanyaan,?
1342683517465968641,Sat Dec 26 04:07:51 +0000 2020,0,@BiznetHome haloo untuk area bekasi jaya bisa dipasang biznet ga?,1342683517465968641,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1342683517465968641,1912914342,,Pertanyaan,?
1339840723210760192,Fri Dec 18 07:59:16 +0000 2020,2,@mona_jkt Jangan pakai Indihome. Kecepatannya terlalu lambat &amp; penanganan gangguan rumit. My Republic &amp; Biznet bagus. My Republic lebih murah dibandingkan Biznet &amp; Indihome. Saya tidak tinggal di Bekasi.,1339842652154417158,,mona_jkt,in,,0,1,0,https://x.com/undefined/status/1339842652154417158,1238089255324225537,,Negatif,gangguan
1339581085953343488,Thu Dec 17 15:14:04 +0000 2020,1,@praditautama pas ngecek rumah berasa dijauhin biznet hahaha bekasi gak kecover jakarta gak kecover,1339589689385181191,,praditautama,in,,0,0,0,https://x.com/undefined/status/1339589689385181191,1595534647,,Negatif,
1337275316788625408,Fri Dec 11 06:03:30 +0000 2020,0,@res_kii @IndiHome Hi @res_kii saat ini Biznet sedang melakukan perluasan pembanguan jaringan #biznetfiber di kota Bekasi hlo! Infokan alamat lengkap kamu melalui DM biar mimin bantu cek cakupan areannya ya. Thanks ^sho,1337276805351260167,,res_kii,in,,0,1,0,https://x.com/undefined/status/1337276805351260167,304822906,,Pertanyaan,min
1332503616523964418,Sat Nov 28 02:16:11 +0000 2020,0,@jhon_saifan Bekasi Sentra Niaga Kalimalang Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet / Bank Maspion) - Kota Bekasi (021) 8861711. Tks`Yuma (2),1332508556361232384,,bankmandiri,in,,0,1,0,https://x.com/undefined/status/1332508556361232384,2278761810,,Negatif,
1331860243706331136,Thu Nov 26 07:20:01 +0000 2020,0,omaigat omaiwow biznet udah masuk bekasi apakah ini pertanda the end of first media di rumah gue,1331860243706331136,,,in,,0,0,0,https://x.com/undefined/status/1331860243706331136,715512468269707265,,Negatif,
1330042529736175619,Sat Nov 21 09:07:51 +0000 2020,0,@muhiqbalalif Myrepublic/biznet emg teu asup? Pirakuweh Bekasi can kacakup kabehmah euy,1330075440460017665,,muhiqbalalif,in,,0,1,0,https://x.com/undefined/status/1330075440460017665,152473702,,Pertanyaan,?
1326758603517255680,Thu Nov 12 05:40:18 +0000 2020,0,@kiandalisa Gw liat daerah jaktim depok bekasi gt kyk monopoli gt ya gk bsa pake yg lain selain indihome? Soalny kek jakpus jakut jakbar gw liat mayan diverse kek bsa myrepublic firstmed indihome sama biznet,1326761718874329089,,miderable,in,,0,1,0,https://x.com/undefined/status/1326761718874329089,953856147135410181,,Pertanyaan,?
1326676234374438913,Thu Nov 12 04:57:51 +0000 2020,0,@BiznetHome @_waenyeoll Biznet tingkatkan layanan area donk. Di bekasi kota masi blm banyak area cover.,1326751036816588801,,BiznetHome,in,,0,0,0,https://x.com/undefined/status/1326751036816588801,864367656924725248,,Negatif,
1326676234374438913,Thu Nov 12 04:56:54 +0000 2020,0,@detikcom @detikinet Ssbenanrnya kita mau yg lain cuma biznet myrepublic tidak disemua area ada. Di bekasi sendiri masi terbatas areanya,1326750795405041664,,detikcom,in,,0,0,0,https://x.com/undefined/status/1326750795405041664,864367656924725248,,Negatif,
1323506132774653953,Tue Nov 03 08:31:49 +0000 2020,0,@dikamesywara44 @pln_123 dirumah gue biznet udah 2 hari nih mati warga bekasi mana suaranyaaaaa,1323543390164668418,,dikamesywara44,in,,0,1,0,https://x.com/undefined/status/1323543390164668418,1267444855396941825,,Negatif,mati
1322831745876598784,Sun Nov 01 09:23:59 +0000 2020,0,Halo Min mohon informasinya untuk di Pekayon Bekasi apakah Biznet nya sudah kembali normal/bisa digunakan kembali ? @BiznetHome - ID 20052335,1322831745876598784,,,in,,0,1,0,https://x.com/undefined/status/1322831745876598784,82353585,,Pertanyaan,?
1321092278476328963,Tue Oct 27 14:49:22 +0000 2020,1,@tuesday29_ @commaditya asli... please @BiznetHome tolong buka di area Taman Galaxy Bekasi Selatan saya yakin Biznet mampu menggerus kompetitor2 lainnya semudah membalik telapak tangan,1321101691517714434,,sentimentalozu,in,,0,1,0,https://x.com/undefined/status/1321101691517714434,88395371,,Negatif,
1319919430885732359,Sat Oct 24 08:31:29 +0000 2020,0,@BiznetHome sore kak untuk area duta bumi harapan indah bekasi sudah tercover sama biznet belum?,1319919430885732359,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1319919430885732359,234326267,,Pertanyaan,?
1317327579943088128,Sat Oct 17 05:18:17 +0000 2020,0,@pecintayamoyeng (Patokan Bekasi Cyber Park Dekat Ruko Biznet/Bank Maspion) - Kota Bekasi (021) 8861711. Jangan lupa gunakan masker saat berpergian Bpk/Ibu. Tks~Yuma (end),1317334095861587968,,mandiricare,in,,0,0,0,https://x.com/undefined/status/1317334095861587968,589600174,,Negatif,
1316624078950653953,Thu Oct 15 06:16:56 +0000 2020,0,@BiznetHome siang min mau nanya dong daerah bekasi utara khususnya kelurahan kaliabang tengah apakah sudah tercover oleh jaringan biznet?,1316624078950653953,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1316624078950653953,295569614,,Pertanyaan,?
1315879629278773248,Tue Oct 13 05:54:33 +0000 2020,0,@NickSenna Halo Bpk Senna utk cabang Bank Mandiri Bekasi Sentra Niaga Kalimalang Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet / Bank Maspion) beroperasional pukul 09.00 - 14.00 wib ya. Tks~Kyla,1315893670134988800,,NickSenna,in,,0,1,0,https://x.com/undefined/status/1315893670134988800,589600174,,Negatif,
1312230639039471618,Sat Oct 03 03:34:35 +0000 2020,0,@mydarksideooh (Patokan Bekasi Cyber Park Dekat Ruko Biznet / Bank Maspion) - Kota Bekasi (021) 8861711. Jangan lupa gunakan masker saat berpergian. Tks~Yuma (end),1312234565658767361,,mandiricare,in,,0,0,0,https://x.com/undefined/status/1312234565658767361,589600174,,Negatif,
1306450160520552448,Thu Sep 17 04:29:25 +0000 2020,0,@BiznetHome hai min mau tanya dong apakah di Bekasi Timur Regensi sudah tercover oleh Biznet ?,1306450160520552448,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1306450160520552448,142995227,,Pertanyaan,?
1304255442634375169,Fri Sep 11 03:08:24 +0000 2020,0,@BiznetHome pagi menjelang siang mau memasang internet biznet area Perumnas 2 Bekasi sudah bisa belum ya kak?.. Mau liat fasilitasnya dimana ya,1304255442634375169,,BiznetHome,in,,0,5,0,https://x.com/undefined/status/1304255442634375169,1302161272436264961,,Pertanyaan,?
1301817572527013888,Sat Sep 05 04:55:39 +0000 2020,0,@sandrashfra yg beroperasional di Bekasi yaitu: KCP Bekasi Sentra Niaga Kalimalang Jl. Jend. A. Yani Sentra Niaga Kalimalang Blok A3 No. 6-7 (Patokan Bekasi Cyber Park Dekat Ruko Biznet/Bank Maspion) Bekasi no telp: (021) 8861711 jam operasional pkl 09.00-14.00 WIB. Tks~Mika (end),1302108107104026625,,sandrashfra,in,,0,0,0,https://x.com/undefined/status/1302108107104026625,2278761810,,Negatif,
1296665711796826115,Fri Aug 21 04:29:31 +0000 2020,0,OFON bekerja sama dengan Biznet menyelenggarakan layanan Telepon untuk kawasan modern di lokasi Summarecon Bekasi. Info : https://t.co/Jtq1fMGgCL #newnormal #teleponkantor #teleponaja #lebihbaikdenganofon #smartpbx #cloudpbx #voiceapi https://t.co/IYSreZcwVD,1296665711796826115,https://pbs.twimg.com/media/Ef6uln8UEAAcXKn.jpg,,in,,0,0,0,https://x.com/undefined/status/1296665711796826115,824434261704912896,,Positif,baik
1294263281276731392,Fri Aug 14 13:23:07 +0000 2020,0,@BiznetHome min biznet udh msk belom ya ke jati asih bekasi jawa barat 17423?,1294263281276731392,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1294263281276731392,2438132850,,Pertanyaan,?
1287539496448270336,Mon Jul 27 01:01:26 +0000 2020,0,@subtanyarl Gua udah coba biznet CBN oxygen indihome firstmedia gak ada yg bisa dom Bekasi,1287553651754467329,,subtanyarl,in,,0,0,0,https://x.com/undefined/status/1287553651754467329,1213355040179548160,,Negatif,
1285775632345915392,Wed Jul 22 03:16:13 +0000 2020,2,Andaikan bekasi pinggiran dapet Biznet ,1285775632345915392,,,in,,0,0,2,https://x.com/undefined/status/1285775632345915392,105080250,,Negatif,
1272759687952416768,Mon Jul 20 15:56:28 +0000 2020,0,@BiznetNetworks Kabupaten Bekasi Daerah Setu sudah terjangkau sinyal Biznet kah?,1285242179263229952,,BiznetNetworks,in,,0,3,0,https://x.com/undefined/status/1285242179263229952,83987360,,Pertanyaan,?
1284480935996485633,Sat Jul 18 13:31:34 +0000 2020,0,@BiznetHome selamat malam apakah biznet sudah masuk area kel. jatimekar kec. jati asih kota bekasi?,1284480935996485633,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1284480935996485633,397261838,,Pertanyaan,?
1279078894792880128,Fri Jul 03 15:45:47 +0000 2020,0,Ternyata biznet juga suka kacrut sinyalnya. Ternyata gue pengguna 3 provider wifi indihome di sibolga first media di ciputat biznet di bekasi. Btw indihome lancar loh di sibolga sih tapi wakakaka,1279078894792880128,,,in,,0,0,0,https://x.com/undefined/status/1279078894792880128,63392737,,Negatif,
1277066487937683458,Sun Jun 28 02:29:12 +0000 2020,0,@BiznetNetworks halo apakah biznet sudah mengcover area Pulo Sirih Barat? (Bekasi Selatan),1277066487937683458,,BiznetNetworks,in,,0,2,0,https://x.com/undefined/status/1277066487937683458,1286700841,,Pertanyaan,?
1276084874953146369,Fri Jun 26 11:35:44 +0000 2020,0,@BiznetHome Mau ganti pake biznet . Di rumah . Lokasinya di perum asabri jatisari . Bekasi . Cape nahan emosi pake @IndiHome,1276479253421404160,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1276479253421404160,347617999,,Negatif,
1275392664368672768,Tue Jun 23 11:38:01 +0000 2020,0,@BiznetHome Min untuk Daerah Harapan Indah bekasi apa sdh tercover jaringan Biznet?,1275392664368672768,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1275392664368672768,62776602,,Pertanyaan,?
1275080333914861569,Mon Jun 22 14:56:56 +0000 2020,0,@BiznetHome halo min.. apakah lokasi saya sudah tercover layanan biznet? Lokasi saya di Villa Bekasi Indah 2 Kelurahan Sumberjaya Kecamatan Tambun Selatan Kabupaten Bekasi Jawa Barat,1275080333914861569,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1275080333914861569,477896060,,Pertanyaan,?
1275021504460148741,Mon Jun 22 11:03:10 +0000 2020,0,@BiznetWifi halo Biznet apakah daerah saya sudah tercover ? Saya cek Bekasi ada. Bisa Tolong dicek Kampung Pulo No.87 RT05/035 Desa Sumber Jaya Tambun Selatan 17519. Terima kasih,1275021504460148741,,BiznetWifi,in,,0,0,0,https://x.com/undefined/status/1275021504460148741,428159212,,Pertanyaan,?
1270347564957630466,Wed Jun 10 13:00:05 +0000 2020,0,@ajiipurnomo Kota Bekasi masih dipusat kota yg tercover biznet wkwk,1270702276877803520,,ajiipurnomo,in,,0,1,0,https://x.com/undefined/status/1270702276877803520,47773295,,Negatif,
1269525555491115009,Sun Jun 07 07:04:13 +0000 2020,0,@BiznetHome min diperumahan mustika karang satria tambun utara bekasi bisa pasang biznet ga?,1269525555491115009,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1269525555491115009,625169177,,Pertanyaan,?
1268117713857261568,Wed Jun 03 09:49:58 +0000 2020,0,@BiznetHome min sayaau nanya untuk daerah bekasi barat kelurahan jakasampurna sudah tercover biznet belum ya?,1268117713857261568,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1268117713857261568,1205129613896077317,,Pertanyaan,?
1267795319518924800,Tue Jun 02 12:28:53 +0000 2020,0,@BiznetHome mau pasang Biznet d bekasi bisa?,1267795319518924800,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1267795319518924800,812969497,,Pertanyaan,?
1267115951847174145,Sun May 31 15:29:19 +0000 2020,0,@BiznetHome malam min untuk biznet daerah mustikajaya bekasi lagi bermasalah ya min?,1267115951847174145,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1267115951847174145,162673655,,Negatif,lag
1264245934298263553,Sat May 23 17:24:53 +0000 2020,0,@BiznetNetworks Kp. Kebon Kelapa Gg. Mandiri 3 Segara Makmur Tarumajaya Bekasi Apa bisa pasang Biznet Home Internet?,1264245934298263553,,BiznetNetworks,in,,0,1,0,https://x.com/undefined/status/1264245934298263553,192557451,,Pertanyaan,?
1262759932945825793,Tue May 19 15:29:06 +0000 2020,0,@bulllbulll_ Biznet pertama kali nyoba di alun alun bekasi kenceng sih emang,1262767243206615048,,,in,,0,0,0,https://x.com/undefined/status/1262767243206615048,1073249125049675776,,Negatif,
1257795873498521600,Tue May 05 22:14:39 +0000 2020,0,@BiznetNetworks halo apakah biznet sudah mengcover area Bekasi Selatan?,1257795873498521600,,BiznetNetworks,in,,0,5,0,https://x.com/undefined/status/1257795873498521600,1286700841,,Pertanyaan,?
1256977452049432576,Sun May 03 16:02:32 +0000 2020,0,@BiznetHome malam mau nanya biznet cakupannya sampe daerah bekasi pondok gede gak ya?,1256977452049432576,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1256977452049432576,78024208,,Pertanyaan,?
1256443704195166208,Sat May 02 04:41:37 +0000 2020,0,@BiznetHome biznet uda sampe mana bekasi yah ? perumahan chandra baru uda belom yah,1256443704195166208,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1256443704195166208,247181832,,Pertanyaan,?
1254891556323987456,Mon Apr 27 21:53:56 +0000 2020,0,selain indihome internet rumahan yang udah masuk duren jaya bekasi timur apa ajasih? yaAllah nanya ke firstmedia myrepublic biznet cbn belum masuk semua,1254891556323987456,,,in,,0,5,0,https://x.com/undefined/status/1254891556323987456,294521165,,Pertanyaan,?
1254278830698577921,Sun Apr 26 05:19:11 +0000 2020,0,@BiznetHome halo untuk daerah Jl. Kp. Bulu Setiamekar Kec. Tambun Sel. Bekasi Jawa Barat masuk dalam area nya biznet gak?,1254278830698577921,,BiznetHome,in,,0,3,0,https://x.com/undefined/status/1254278830698577921,205057355,,Pertanyaan,?
1251739701297340416,Sun Apr 19 05:09:35 +0000 2020,0,@BiznetHome hallo Biznet mau tanya apakah jaringan anda bisa menjangkau ke perumahan wahana pondok ungu di babelan bekasi?,1251739701297340416,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1251739701297340416,262061886,,Pertanyaan,?
1247204875726798849,Mon Apr 06 16:49:48 +0000 2020,0,@BiznetHome halo tolonf sediakan biznet di daerah saya wanasari cibitung kab. Bekasi Soalnya @IndiHome mahal dan kurang memuaskan,1247204875726798849,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1247204875726798849,128776276,,Negatif,
1246077504315461633,Fri Apr 03 14:10:02 +0000 2020,0,@BiznetHome Hi min. Untuk cakupan biznet bekasi sudah ada dimana saja ya?,1246077504315461633,,BiznetHome,in,,0,1,0,https://x.com/undefined/status/1246077504315461633,1148110189792378880,,Pertanyaan,?
1234749043684675584,Tue Mar 03 07:54:47 +0000 2020,0,@BiznetHome siang min biznet saya tidak connect daerah bekasi selata,1234749043684675584,,BiznetHome,in,,0,2,0,https://x.com/undefined/status/1234749043684675584,2323824146,,Pertanyaan,min
